@RELATION semua_ver_30mei

@ATTRIBUTE MongeElkan       NUMERIC
@ATTRIBUTE MongeElkanLemma  NUMERIC
@ATTRIBUTE simNER           NUMERIC
@ATTRIBUTE rasioPanjangKal  NUMERIC
@ATTRIBUTE simRoot          NUMERIC
@ATTRIBUTE simRootEksak     NUMERIC 
@ATTRIBUTE simSubj          NUMERIC 
@ATTRIBUTE simSubjEksak     NUMERIC
@ATTRIBUTE simObj           NUMERIC
@ATTRIBUTE simObjEksak      NUMERIC
@ATTRIBUTE simArgSubj       NUMERIC
@ATTRIBUTE simArgObj        NUMERIC
@ATTRIBUTE label             {1,-1}
@ATTRIBUTE isEntail           {0,1}

@DATA
0,0,0,0.248848,0.3157894736842105,0,0.15384615384615385,0,0,0,0.3157894736842105,0,-1,1
0,0,0,0.304147,0.3157894736842105,0,0.21978021978021978,0,0,0,0.5,0,-1,1
0,0,0,0.35023,0.3157894736842105,0,0.15384615384615385,0,0,0,0.3157894736842105,0,-1,1
0,0,0,0.121339,0.3333333333333333,0,0.2,0,0,0,0.3333333333333333,0,-1,1
0,0,0,0.674699,0.3,0,0,0,0,0,0,0,-1,1
0,0,0,0.349398,0.3157894736842105,0,0.16666666666666666,0,0,0,0.3157894736842105,0,-1,1
0,0,0,0,0.3157894736842105,0,0.2,0,0,0,0.3157894736842105,0,-1,1
0,0,0,0.8,0,0,0.2,0,0,0,0,0,-1,0
0,0,0,1,0.42857142857142855,0,0.20089285714285715,0,0,0,0,0,-1,0
0,0,0,0.340426,0.42857142857142855,0,0,0,0,0,0,0,-1,0
0,0,0,0.585034,0.6666666666666666,0,0.25,0.25,0,0,0.6666666666666666,0,-1,0
0,0,0,0.911565,0.42857142857142855,0,0.1875,0,0,0,0.42857142857142855,0,-1,0
0,0,0,0,0,0,0.21428571428571427,0,0,0,0,0,-1,0
0,0,0,0.5,0,0,0.21428571428571427,0,0,0,0,0,-1,0
0,0,0,0.689922,0.6666666666666666,0,0.23076923076923078,0,0,0,0.6666666666666666,0,-1,0
0,0,0,0.79845,0.25,0,0,0,0,0,0,0,-1,0
0,0,0,0.205882,0.2857142857142857,0,0,0,0,0,0,0,-1,0
0,0,0,0.420168,0,0,0,0,0,0,0,0,-1,0
0,0,0,1,1,0,0,0,0,0,1,0,1,0
0,0,0,0.510989,1,0,0,0,0,0,1,0,-1,0
0,0,0,0.336449,0.25,0,0,0,0,0,0,0,-1,0
0,0,0,0.682243,0.14285714285714285,0,0,0,0,0,0,0,-1,0
0,0,0,0.452128,0.3333333333333333,0,0,0,0,0,0,0,-1,0
0,0,0.666667,1,0.4,0,0.5,0.5,0.29855299021965687,0.1111111111111111,1,0.3333333333333333,-1,1
0,0,0,0.345622,0.375,0,0,0,0,0,0.375,0,-1,1
0,0,0.666667,0.345622,0.4,0,1,1,0.2222222222222222,0,0.4,0.4,-1,1
0,0,0,0.35023,1,1,0,0,0.4,0,1,0.5,-1,1
0,0,0,0.423963,0,0,0,0,0.6428571428571428,0.5,0,0,1,1
0,0,0,0.759259,0.3333333333333333,0,0,0,0.18181818181818182,0,0.3333333333333333,0.3333333333333333,-1,1
0,0,0,0,0.375,0,0,0,0,0,0,0,-1,1
0,0,0,0.228916,0.625,0,0,0,0,0,0,0,-1,1
0,0,0,0.39759,0,0,0,0,0.17243867243867245,0,0.4,0.3333333333333333,-1,1
0,0,0,0.572864,0.4,0,0.6333333333333333,0.5,0.19047619047619047,0,0.2857142857142857,0.2,-1,1
0,0,1,1,0.5,0,0.3164983164983165,0,0.3888888888888889,0.3333333333333333,0.4,0.25,-1,1
0,0,0,0.20603,0.375,0,0,0,0,0,0,0,-1,1
0,0,0,0.420213,0.4,0,0.6333333333333333,0.5,0,0,0,0,-1,1
0,0,0,0.632979,0.4,0,1,1,0.21428571428571427,0,0.4,0.25,-1,1
0,0,0,0,0.4,0,1,1,0.21428571428571427,0,0.4,0.25,-1,1
0,0,0,0.156682,0.2857142857142857,0,0.26666666666666666,0,0.16666666666666666,0,0.2857142857142857,0.2,-1,1
0,0,1,0.225806,0.5,0,0.1111111111111111,0,0.5,0.5,0.5,1,1,1
0,0,0,0.410138,0.4,0,0.7272727272727273,0,0.16666666666666666,0,0.4,0.25,-1,1
0,0,1,0.566667,0.3333333333333333,0,0,0,0,0,0,0,-1,1
0,0,1,0.170732,0.4,0,0,0,0.08823529411764706,0,0,0.25,-1,1
0,0,0.25,1,0.5,0,0.5,0.5,0,0,0.5,0,-1,1
0,0,0.4,0.333333,0.5,0,0.5,0.5,0,0,0.5,0,-1,1
0,0,0,0.403509,0.5,0,0.5,0.5,0,0,0.5,0,-1,1
0,0,0.25,0.836257,0.5,0,0.5,0.5,0,0,0.5,0,-1,1
0,0,0.5,0.766423,0.16666666666666666,0,0,0,0,0,0,0,1,1
0,0,0,0.251656,0.35294117647058826,0,0,0,0,0,0,0,-1,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,1
0,0,0,0.258278,0.5,0,0,0,0,0,0,0,-1,1
0,0,0,1,0.4,0,1,1,0.15,0,0.4,0.4,1,0
0,0,0,0.330935,0.4,0,1,1,0.15,0,0.4,0.4,-1,0
0,0,0,0.366906,0.4,0,1,1,0.15,0,0.4,0.4,-1,0
0,0,0,0.238095,0.3333333333333333,0,0,0,0,0,0,0,-1,0
0,0,0.444444,1,0.34782608695652173,0,0.26493212669683264,0,0,0,0,0,-1,0
0,0,0,0.192073,0.34782608695652173,0,0.7058823529411765,0,0,0,0.34782608695652173,0,-1,0
0,0,0,0.246951,0.34782608695652173,0,0.7058823529411765,0,0,0,0.34782608695652173,0,-1,0
0,0,0.5,0.0579268,0.11764705882352941,0,0.1111111111111111,0,0,0,0.11764705882352941,0,-1,0
0,0,0.8,0.097561,0.058823529411764705,0,0,0,0,0,0,0,-1,0
0,0,0.8,0.17378,0.058823529411764705,0,0,0,0,0,0,0,-1,0
0,0,0.666667,0.230769,0.15,0,0,0,0,0,0,0,-1,0
0,0,0.666667,0.413462,1,1,0,0,0,0,0,0,-1,0
0,0,1,0.192308,0.15,0,0,0,0,0,0,0,-1,0
0,0,0.571429,0.36747,0.07142857142857142,0,0.11794871794871796,0,0,0,0,0,1,0
0,0,0,1,0.25,0,0,0,0.4304273942431836,0.16666666666666666,0,0.3333333333333333,-1,0
0,0,0,0.604651,0,0,0,0,0.3274592731829573,0,0,0.75,-1,0
0,0,0,0,0,0,0,0,0.6363636363636364,0.5,0,0.3333333333333333,1,0
0,0,0,0.403361,0,0,0,0,0,0,0,0,-1,0
0,0,0.666667,0.980892,0.25,0,0.5,0.5,0.1,0,0.25,0.25,-1,1
0,0,0.8,0.302251,0,0,0.18055555555555555,0,0.07857142857142857,0,0.5,0.5,1,1
0,0,0.8,0.151125,0,0,0.3229166666666667,0.25,0.16666666666666666,0,0.5,0,-1,1
0,0,0.666667,0.333333,0.25,0,0.5,0.5,0.1,0,0.25,0.25,-1,1
0,0,0,0.274854,0,0,0,0,0,0,0,0,-1,1
0,0,0,1,0.2222222222222222,0,0.3125,0,0.26073462523410923,0,0.2222222222222222,0.3333333333333333,-1,0
0,0,0,0.197917,0.2222222222222222,0,0.3125,0,0.36738906088751283,0,0.2222222222222222,0.2222222222222222,-1,0
0,0,0,0.307292,0.16666666666666666,0,0,0,0.2074074074074074,0,0,0.3333333333333333,-1,0
0,0,0,1,1,0,0,0,0.1,0,0.4,0.4,-1,0
0,0,0,0.467337,1,0,0,0,0.1388888888888889,0,0.875,0.875,-1,0
0,0,0,0.78392,0.3333333333333333,0,0,0,0.1,0,0.4,0.4,-1,0
0,0,0,0.325203,0.2222222222222222,0,0,0,0,0,0,0,-1,0
0,0,0,0.0875576,0.1111111111111111,0,0,0,0,0,0,0,-1,0
0,0,0,1,0.1,0,0.1930901600406244,0,0.23737373737373738,0,0,0.3333333333333333,-1,0
0,0,0,0.86,0.1,0,0.2451127819548872,0,0,0,0.25,0,-1,0
0,0,0,0,0.125,0,0.16340852130325814,0,0,0,0,0,-1,0
0,0,0,0.287037,0.08333333333333333,0,0,0,0,0,0,0,-1,0
0,0,0,0.19084,0.11764705882352941,0,0,0,0,0,0,0,-1,0
0,0,0,0,0.08333333333333333,0,0.3721697405907933,0,0,0,0,0,-1,0
0,0,0.2,1,0.8,0,1,1,0.2312008978675645,0,0.8,0.2857142857142857,-1,1
0,0,0.285714,0.129213,0.2857142857142857,0,0,0,0.07407407407407407,0,0.2857142857142857,0.2857142857142857,-1,1
0,0,0,0.29661,0.2857142857142857,0,0.2222222222222222,0,0,0,0.2857142857142857,0,-1,1
0,0,0.4,0.432203,0,0,0,0,0,0,0,0,-1,1
0,0,0.333333,0,0.14285714285714285,0,0,0,0,0,0,0,-1,1
0,0,0.285714,0.254808,0.2857142857142857,0,0.5,0,0.07407407407407407,0,0.2857142857142857,0.2857142857142857,1,1
0,0,0.285714,0.149038,0.2857142857142857,0,0.42857142857142855,0,0.07407407407407407,0,0.2857142857142857,0.2857142857142857,-1,1
0,0,0.285714,0,0.2857142857142857,0,0.625,0,0.07407407407407407,0,0.2857142857142857,0.2857142857142857,-1,1
0,0,0.5,1,0.4,0,0.5714285714285714,0.5,0.5326023391812865,0,0.5,0.25,1,0
0,0,0,1,0.3333333333333333,0,0.14285714285714285,0,0.5467836257309941,0,0.3333333333333333,0.25,-1,0
0,0,0,0.590308,0.3333333333333333,0,0.14285714285714285,0,0.5467836257309941,0,0.3333333333333333,0.25,-1,0
0,0,0,0.665198,0.14285714285714285,0,0.2222222222222222,0,0,0,0.5,0,-1,0
0,0,0,0,0.5,0,0.16233766233766234,0,0,0,0.5,0,-1,0
0,0,0,0.968153,0.18181818181818182,0,0,0,0,0,0,0,-1,0
0,0,0,0.630952,0.18181818181818182,0,0,0,0,0,0,0,-1,0
0,0,0,0.481481,0.08695652173913043,0,0,0,0,0,0,0,-1,0
0,0,0,0,0,0,0.45261984392419174,0,0,0,0,0,-1,0
0,0,0,0.313433,0.2857142857142857,0,0,0,0,0,0,0,-1,0
0,0,0,0.273632,0.18181818181818182,0,0,0,0,0,0,0,-1,0
0,0,0.5,1,0.3333333333333333,0,0.2352941176470588,0,0,0,0.3333333333333333,0,-1,1
0,0,0.5,0.419753,0.8571428571428571,0,0.47058823529411764,0,0,0,0.8571428571428571,0,-1,1
0,0,0.8,0.469136,0.3333333333333333,0,0.47058823529411764,0,0,0,0.3333333333333333,0,1,1
0,0,0,0.0955882,0.14285714285714285,0,0,0,0,0,0,0,-1,1
0,0,0,0.154412,0.2857142857142857,0,0,0,0,0,0,0,-1,1
0,0,0.666667,0.154412,0.2857142857142857,0,0.8235294117647058,0,0,0,0.2857142857142857,0,-1,1
0,0,0.6,1,0.4,0,0,0,0,0,0,0,-1,1
0,0,0.4,0.421622,0.4,0,0,0,0,0,0,0,-1,1
0,0,0.4,0,0.18181818181818182,0,0,0,0,0,0,0,-1,1
0,0,0.4,0.507353,0,0,0,0,0,0,0,0,-1,1
0,0,0.333333,0.181319,0,0,0,0,0,0,0,0,-1,1
0,0,0.333333,0.269231,1,1,0,0,0,0,0,0,1,1
0,0,0.571429,0.241758,1,1,0,0,0,0,0,0,-1,1
0,0,0.4,0.0973783,0,0,0,0,0,0,0,0,-1,1
0,0,0,0.0898876,0.18181818181818182,0,0,0,0,0,0,0,-1,1
0,0,0.666667,1,0.4,0,0,0,0,0,0,0,1,1
0,0,0.4,0.44186,0.4,0,0,0,0,0,0,0,-1,1
0,0,0.333333,0.705426,0.4,0,0,0,0,0,0,0,-1,1
0,0,0.333333,0,0.4,0,0,0,0,0,0,0,-1,1
0,0,0,0.445545,0.4,0,0,0,0,0,0,0,-1,1
0,0,0.285714,0,0.4,0,0,0,0,0,0,0,-1,1
0,0,0.5,0.642857,0.4,0,0,0,0,0,0,0,-1,1
0,0,0.5,0.484,0,0,0,0,0,0,0,0,-1,1
0,0,0,1,0.4,0,0.5,0.5,0,0,0.5,0,-1,0
0,0,0.333333,0.468966,0.4,0,0,0,0,0,0,0,1,0
0,0,0.333333,0.719178,0.4,0,0,0,0,0,0,0,-1,0
0,0,0.285714,0,0.4,0,0,0,0,0,0,0,-1,0
0,0,0,0.412281,0.5,0,1,1,0,0,0.5,0,-1,0
0,0,0,0.22561,0.5882352941176471,0,0,0,0,0,0,0,-1,0
0,0,0.4,0.365854,0.375,0,0,0,0,0,0,0,-1,0
0,0,0.4,0.337349,0.3333333333333333,0,0,0,0,0,0,0,-1,0
0,0,0.666667,1,1,1,0.19047619047619047,0,0.6333333333333333,0.5,0.35294117647058826,0.35294117647058826,1,0
0,0,0.5,0.573394,0.35294117647058826,0,0.19047619047619047,0,0,0,1,0,-1,0
0,0,0.8,0.233161,0.35294117647058826,0,0.19047619047619047,0,0,0,1,0,-1,0
0,0,0.4,0.177122,0.35294117647058826,0,0.2222222222222222,0,0,0,1,0,-1,0
0,0,0.4,0.284133,0.35294117647058826,0,0.25,0,0,0,1,0,-1,0
0,0,0.666667,1,0.2857142857142857,0,0.30423280423280424,0.16666666666666666,0.411764705882353,0.3333333333333333,0.2857142857142857,0.2857142857142857,1,0
0,0,0,0.217949,0.2857142857142857,0,0.16666666666666666,0,0,0,0.2857142857142857,0,-1,0
0,0,0,0,0.5,0,0,0,0,0,0,0,-1,0
0,0,1,0.33758,0.2857142857142857,0,0.09523809523809523,0,0.5,0.5,0.2857142857142857,0.2857142857142857,-1,0
0,0,1,0.496815,0.2857142857142857,0,0.09523809523809523,0,0.5,0.5,0.2857142857142857,0.2857142857142857,-1,0
0,0,0.75,0.78,1,1,1,1,0.5,0.5,1,1,1,0
0,0,0.333333,1,0.3,0,0,0,0.11842105263157894,0,0.3,0.3333333333333333,-1,0
0,0,0,0.495,0.47058823529411764,0,0,0,0,0,0,0,-1,0
0,0,0.5,0.833333,0,0,0,0,0,0,0,0,-1,0
0,0,0.5,0.155556,0,0,0,0,0,0,0,0,-1,0
0,0,0.666667,0.375723,1,1,1,1,0,0,1,0,-1,0
0,0,0.571429,0.462428,1,1,1,1,0,0,1,0,-1,0
0,0,0.571429,0.27972,1,1,0,0,0.5,0.5,0,1,-1,0
0,0,0,0.461538,0.23529411764705882,0,0,0,0.10526315789473684,0,0,0.8235294117647058,-1,0
0,0,0,0.621622,0.8888888888888888,0,0,0,0,0,0,0,-1,0
0,0,0,1,0.8888888888888888,0,0,0,0,0,0,0,-1,0
0,0,0,0.292453,0.8888888888888888,0,0,0,0.15,0,0,0.3333333333333333,-1,0
0,0,0,0.589623,0.23529411764705882,0,0,0,0,0,0.23529411764705882,0,-1,0
0,0,0,0.377358,0.47058823529411764,0,0,0,0,0,0,0,-1,0
0,0,0,0.599078,0.23529411764705882,0,0,0,0,0,0,0,-1,0
0,0,0,0.37037,0.2,0,0,0,0,0,0,0,-1,0
0,0,0.333333,0.514815,1,1,0,0,0,0,0,0,-1,0
0,0,0,0.544444,0.42857142857142855,0,0,0,0,0,0,0,-1,0
0,0,0,0,0.23529411764705882,0,0,0,0.12763157894736843,0,0.23529411764705882,0.3333333333333333,-1,0
0,0,0,0.466368,0.23529411764705882,0,0,0,0.12763157894736843,0,0.23529411764705882,0.3333333333333333,-1,0
0,0,0,0.547085,0.42857142857142855,0,0,0,0,0,0,0,-1,0
0,0,0.333333,1,0.3333333333333333,0,0,0,0,0,0,0,1,1
0,0,0,0.336364,0.25,0,0,0,0,0,0,0,-1,1
0,0,0.5,0,0.25,0,0,0,0,0,0,0,-1,1
0,0,0.4,0.603636,0.4,0,0,0,0,0,0,0,-1,1
0,0,1,1,0.4,0,0.07570806100217864,0,0,0,0.5,0,1,1
0,0,0,0.691011,0.35294117647058826,0,0.05555555555555555,0,0,0,0.35294117647058826,0,-1,1
0,0,0,0.322581,0.5,0,0.1875,0,0,0,0.5,0,-1,1
0,0,0,0,0.2222222222222222,0,0,0,0,0,0,0,-1,1
